index	label	prediction	l0	l1	l2	linf
110970	1	1	5	0.1755179357559989	0.09222392902742607	0.06022510792291236
264051	1	1	5	0.16719036737109316	0.09783044030106587	0.07417035325370158
90207	1	1	1	0.012580568308351303	0.012580568308351303	0.012580568308351303
216696	0	0	3	0.14823471163434	0.09949958128994592	0.07682012612419697
62041	0	0	4	0.2387609978608724	0.1334646234752691	0.0981975829148104
13425	0	0	3	0.08618046198148427	0.06567810344804922	0.060606457575757555
22028	0	0	5	0.20914093047331644	0.10655360053575764	0.0757579727272727
238110	1	1	3	0.03291006758621873	0.021837230222659088	0.019539755674518156
38652	0	0	3	0.18078049588074596	0.11313997964881971	0.087526898072805
860	0	0	6	0.23541787381670387	0.10937213740268074	0.0757579727272727
66291	0	0	2	0.05226290740650119	0.04286460695637909	0.041488354175588826
108804	1	1	3	0.14428123940897647	0.08745444037235846	0.06343709935760178
111424	1	1	3	0.23268860393151353	0.14417890455571825	0.11544310653355111
94314	1	1	2	0.012089476051949322	0.009755691927081136	0.009368576873661771
366	0	0	6	0.18350835296452833	0.10568070672396188	0.09090948787878783
63682	0	0	5	0.3891195969325782	0.17817523383265194	0.10519285096359732
166122	0	0	1	0.022216532976445436	0.022216532976445436	0.022216532976445436
150809	0	0	3	0.06705256056547271	0.042504380449080954	0.03667049443254822
203469	0	0	4	0.19059852656483656	0.10384657453518376	0.0736083959314775
31706	0	0	5	0.31784687658386507	0.15708790034283412	0.09090948787878783
244867	1	1	3	0.06117387559002846	0.039881592126726574	0.03434440776844383
110115	1	1	6	0.2779398963526791	0.13580893842486563	0.09313909968148601
6366	0	0	5	0.16958455327115096	0.09994168006122961	0.09090948787878783
206005	0	0	3	0.08268814929794283	0.05373070064887124	0.03934715396145616
7626	0	0	4	0.23833125729527485	0.13383123393384583	0.09288021713062089
218656	0	0	1	0.0645077535331906	0.0645077535331906	0.0645077535331906
178303	0	0	2	0.10565686749473135	0.07479961541952622	0.0554067706638115
64383	0	0	1	0.053265656102783665	0.053265656102783665	0.053265656102783665
21605	0	0	2	0.024830208776805418	0.017585547458182537	0.01311576316916474
197806	0	0	4	0.18968708055069727	0.11188693025127444	0.09234467216274089
50819	0	0	4	0.19952779074738503	0.10806561003114064	0.06945187633830019
219495	1	1	1	0.0179337599571735	0.0179337599571735	0.0179337599571735
134344	0	0	2	0.008642673322838412	0.006639441909283908	0.006156314561027831
52582	0	0	5	0.32809254147513617	0.16542558780287467	0.10606100303030319
257082	1	1	5	0.1474763918885389	0.08161608709496863	0.06718428565310486
48168	0	0	4	0.09866327940556346	0.062713802052085	0.05594231563169161
111659	1	1	5	0.38830631896917667	0.183645640676451	0.10428087569210304
196419	0	0	1	0.07949704689507497	0.07949704689507497	0.07949704689507497
175885	0	0	4	0.18136591818510348	0.10666545364602528	0.07628505546038544
187367	0	0	1	0.045235804925053524	0.045235804925053524	0.045235804925053524
177108	0	0	2	0.051987755226628074	0.04098734861157494	0.03881182205567446
122836	0	0	5	0.2957176823933736	0.1501448808249375	0.11857593554603851
153109	0	0	2	0.11054209763973499	0.07996020366677721	0.06718441306209855
155845	0	0	6	0.3449491592506689	0.1512450206536367	0.09410668457763638
160186	0	0	1	0.04577113683083511	0.04577113683083511	0.04577113683083511
140665	0	0	1	0.033458502997858686	0.033458502997858686	0.033458502997858686
226540	1	1	4	0.11239035230742386	0.06628874872209689	0.04844767858672372
249171	1	1	1	0.020610419486081333	0.020610419486081333	0.020610419486081333
268193	1	1	1	0.03720570856531047	0.03720570856531047	0.03720570856531047
252151	1	1	2	0.05980775789122572	0.04279332130981666	0.03452904903640264
64454	0	0	4	0.1427601817989993	0.10422492314338895	0.09983953190578154
152314	0	0	4	0.1840003962512245	0.10511866574907641	0.07467886167023552
20427	0	0	2	0.16534478449808576	0.11869876540650844	0.0971628723768736
89267	1	1	2	0.03406761495210198	0.029150180102226454	0.02864052548179874
268280	1	1	5	0.2134154074002389	0.10574481522643024	0.06615550053615182
239356	1	1	1	0.023287079014989276	0.023287079014989276	0.023287079014989276
150664	0	0	1	0.018469209635974315	0.018469209635974315	0.018469209635974315
143942	0	0	3	0.16403782994432659	0.0991712830319829	0.07735552119914346
63214	0	0	5	0.2806748546700877	0.13044589585444033	0.0757579727272727
233517	1	1	3	0.07392618383898347	0.05607424107273282	0.054336329550321194
64422	0	0	4	0.07255511848067348	0.05535978057564021	0.053800988008565254
2444	0	0	7	0.48967810139812923	0.20975329107643484	0.10606100303030319
2663	0	0	4	0.24019409183370993	0.14772242331774785	0.10606100303030319
51465	0	0	3	0.12005838266392593	0.07696334845855231	0.060606457575757555
173515	0	0	3	0.14839051426071456	0.09333522144500463	0.07949704689507497
180954	0	0	1	0.06825507687366172	0.06825507687366172	0.06825507687366172
33971	0	0	3	0.16574330071477492	0.09943671023463395	0.07253760471092074
64387	0	0	7	0.3486991229870131	0.14286054144060062	0.07521426423982858
177393	0	0	2	0.1326903788591684	0.09487340153660166	0.07628485738758028
249519	1	1	5	0.10986315127963175	0.07162032186428119	0.06504296766595286
99689	1	1	3	0.15424651701319383	0.0973581767756793	0.07209420972814931
1950	0	0	5	0.5130908179925422	0.22957682662944479	0.10606100303030319
18191	0	0	2	0.042793882766141045	0.03998849196940723	0.03988235845824406
163859	0	0	3	0.11356633634948182	0.08065137500634606	0.0687904087794432
56147	0	0	1	0.061295634689507494	0.061295634689507494	0.061295634689507494
41321	0	0	1	0.06611362184154168	0.06611362184154168	0.06611362184154168
41994	0	0	3	0.09909915788570012	0.06298545793863222	0.045454851515151606
77833	1	1	3	0.10521730577902849	0.062467976551139864	0.04684181027837275
5035	0	0	2	0.08533713492959583	0.06047099362359826	0.04545494242424242
128522	0	0	2	0.07389749089362913	0.06848789933267187	0.06825507687366172
114109	1	1	5	0.35106466709398965	0.1693092083105666	0.09341552762312638
10817	0	0	5	0.21530334405179857	0.11531088515709692	0.08163824710920764
136796	0	0	1	0.013115890578158429	0.013115890578158429	0.013115890578158429
4076	0	0	2	0.056964711044059535	0.04688944862801943	0.045454851515151606
94120	1	1	4	0.14500597279732697	0.07444517114749677	0.048983137901498996
25599	0	0	4	0.2079051370053499	0.12019181561540472	0.0757579727272727
119015	0	0	2	0.08000136450168871	0.06239711781322294	0.05861910256959313
194684	0	0	4	0.15223576133861189	0.08788603098348023	0.0736083959314775
238687	1	1	1	0.015792432334047146	0.015792432334047146	0.015792432334047146
246393	1	1	1	0.02168108329764451	0.02168108329764451	0.02168108329764451
34307	0	0	3	0.1596107421145182	0.1091756111724033	0.07842625567451811
215320	0	0	1	0.011509633618843718	0.011509633618843718	0.011509633618843718
44912	0	0	2	0.09875944810024273	0.0700537087965651	0.05330450567600031
188931	0	0	6	0.31061986161153177	0.1348285144692126	0.0869916935760171
71681	0	0	2	0.08359596423660215	0.06011114910277967	0.049518332762312545
107912	1	1	4	0.13079649718245367	0.08219473028421567	0.06932575032119925
225531	1	1	1	0.04523556937901496	0.04523556937901496	0.04523556937901496
28948	0	0	4	0.1910023609287767	0.10375516461503666	0.07949691948608129
60947	0	0	2	0.06713306567107535	0.05162391354817135	0.04791233704496789
63620	0	0	2	0.11220178979648598	0.09613264838217044	0.09448621284796566
36791	0	0	3	0.022556218729864214	0.019174533142878366	0.018951829225663103
