index	label	prediction	l0	l1	l2	linf
8212	0	0	9	0.2772006326270762	0.10890308908001493	0.06337849748665714
16661	0	0	4	0.11221478959254133	0.06386066092211821	0.04095874069373601
33602	0	0	10	0.2860256826758196	0.1037074345444722	0.047233744262962285
3197	0	0	4	0.026383320543235445	0.020206366888005076	0.019277509676703886
4767	0	0	4	0.02540333870560124	0.018129093013907655	0.017541498765503205
11479	0	0	5	0.152497150692374	0.07179816870399919	0.04545824403969573
63449	0	0	5	0.11022750030641934	0.059331717803497885	0.04299231925012831
56619	0	0	2	0.05621899158786514	0.04282114630804528	0.039364784851899814
40489	0	0	4	0.1590039334148337	0.08690653441425644	0.054083749360121225
53755	0	0	5	0.163972859343627	0.0847068396474078	0.06445118795727861
60244	0	0	6	0.2254475851675402	0.09572753573283471	0.048388460954486956
89798	0	0	2	0.05290716095448694	0.041443607049187356	0.039062877149053876
73780	0	0	7	0.19277564837294972	0.08509185204501364	0.04797201025993092
63138	0	0	8	0.1482934878096595	0.06398741300658446	0.040160983788422255
23927	0	0	10	0.13453733890559103	0.05979582522570233	0.0385844458057793
61625	0	0	10	0.2820441315179428	0.11249663600808973	0.05729851381396878
37743	0	0	8	0.16177953766873202	0.08804899189449954	0.08118826522571171
41550	0	0	3	0.049219551693939656	0.0347974982249702	0.0327798997764297
19791	0	0	4	0.14599085882231977	0.0759676707066205	0.045162538754507264
82163	0	0	10	0.3791146924465496	0.12659453488702183	0.054674475966500824
7318	0	0	8	0.5138256482103722	0.20050907549380992	0.0970339985215809
72499	0	0	3	0.08640348411101989	0.05179551707997666	0.0401655371081065
53481	0	0	4	0.17306820870071032	0.08899535826984004	0.05673024161110307
85536	1	1	3	0.08156513173118102	0.05705477125226688	0.04561215122310536
76171	1	1	1	0.002062193144048041	0.002062193144048041	0.002062193144048041
64674	0	0	7	0.09431882205265418	0.0370738364289569	0.02067545048981928
17968	0	0	5	0.11127173772541377	0.059928920005942646	0.04125186694106686
40938	0	0	3	0.07278984638563618	0.05113433503132008	0.042766139269994397
83504	0	0	6	0.15618461967701258	0.0757074788066557	0.04968641118124684
81830	0	0	8	0.278360551038693	0.11020151011818806	0.05191132326436898
4562	0	0	6	0.13623489772552244	0.06215698258436236	0.03675267936835325
23831	1	1	4	0.06748530545711906	0.04043839748163033	0.031178008519363365
46688	0	0	3	0.10573740067162202	0.06687703925738124	0.057100295111526866
82850	0	0	6	0.20489078236859912	0.09132094020054345	0.04473148881571548
67911	0	0	11	0.8071483782236071	0.3051168491398542	0.13915569636850228
17399	0	0	9	0.1349227094005256	0.057257484984930156	0.03670225163835067
83033	0	0	9	0.29120450625421845	0.10925616157199111	0.04710958075290922
31234	1	1	4	0.08146064760598826	0.04359413580839467	0.033357962578105305
8391	0	0	7	0.40804791228100346	0.1959844279073468	0.11032091496158902
59541	0	0	8	0.2290574900381157	0.10173020103376945	0.05727621410375955
22163	0	0	8	0.4125267996135073	0.1714028288472107	0.08414394274798648
26360	0	0	10	0.14788209480395956	0.055654315976679025	0.029589759270195
53491	0	0	2	0.10633329379045758	0.0751928679809581	0.05370642047642327
27170	0	0	3	0.030773293011695124	0.02040752206834083	0.01705973309052461
73476	0	0	4	0.07005577216914816	0.0403222727176486	0.030779162532236892
83899	0	0	5	0.14666854699391782	0.06692693175477404	0.03404943458625831
69326	1	1	4	0.0953236089051438	0.049741865528559887	0.03418521835037952
87071	0	0	6	0.10152781289959081	0.05184872103717319	0.03624888395944137
72658	1	1	1	0.010704690931127747	0.010704690931127747	0.010704690931127747
24879	0	0	4	0.11957415872926733	0.06955706810933852	0.053023484939687615
3325	0	0	4	0.0577386975252982	0.04607465181181274	0.045370830313210875
73832	1	1	6	0.11091974838285992	0.04920856461564371	0.023937170592613244
1854	0	0	7	0.20023579161398886	0.11162609433083012	0.07458094405609911
52535	0	0	5	0.05937924724295318	0.028293885754078298	0.016919106715983623
12223	0	0	2	0.07852179559910628	0.05554362796963542	0.04032353978426678
60234	0	0	6	0.1940037841113066	0.08183609453589911	0.041687562012193036
76853	0	0	7	0.7285482657946547	0.30423819118220546	0.15108500536325603
3214	0	0	6	0.16633616634435855	0.0939345404784329	0.07026719220997374
73813	0	0	9	0.19880535139930244	0.07420880125903827	0.040087492222428245
15000	0	0	7	0.34624142538342595	0.14562416080703766	0.07229645046248051
11841	0	0	2	0.008291461329939298	0.007900836485484682	0.007890664020680171
79097	0	0	4	0.07167717274152913	0.0434846260214948	0.034679183804825486
12159	0	0	5	0.10266270130870292	0.05112515595598015	0.03750570411752013
27791	0	0	6	0.25836822850477564	0.12063778248542313	0.06772886479497453
25611	0	0	3	0.08152964944676847	0.0480504785137172	0.0312730712116841
6252	0	0	1	0.0014991173443132944	0.0014991173443132944	0.0014991173443132944
1011	0	0	3	0.06237179455928388	0.048743080399987655	0.04761269291622483
46486	0	0	4	0.04922777584689281	0.029026220222807615	0.024592702211401363
39457	0	0	2	0.08092926867889483	0.07690053916560595	0.0767890039796113
6538	0	0	9	0.2549833309603936	0.11368877291510085	0.07699335540714991
78974	0	0	8	0.2392358962506249	0.09559254836369577	0.058192411205547856
28728	0	0	1	0.01592138086864331	0.01592138086864331	0.01592138086864331
1877	0	0	2	0.03028336754282307	0.024990199998432636	0.024251264472377076
33939	0	0	4	0.08327871640112638	0.05592803752457342	0.039562185984331755
40071	0	0	7	0.1869252296528523	0.09867084834420814	0.06722605968384243
22798	0	0	6	0.12763611605737457	0.06434517385047386	0.04420916765673466
47488	0	0	2	0.10070265925644667	0.07349319147990925	0.06321088644878686
51286	0	0	6	0.15807647041065853	0.06701751151550375	0.03705991913378681
70945	0	0	7	0.1125519069045543	0.060938638635388315	0.05251503702912785
5200	0	0	9	0.1598283182230796	0.0698380553802497	0.04799794899074433
89376	0	0	7	0.11549707413666921	0.05754670920640135	0.044777517961865576
50202	0	0	2	0.013458483137152422	0.011228939128297933	0.010943721949982221
40686	0	0	5	0.15746911305741024	0.07349856801253428	0.0446960723234599
2614	0	0	7	0.22459196848358048	0.1084581339102174	0.07164210373872654
32337	0	0	6	0.12067121654678256	0.058775112685068825	0.036836284337019964
44049	0	0	6	0.13088609650306932	0.06721501146007691	0.05417968957178387
4293	0	0	2	0.03484686452189073	0.025826888314262147	0.02289500317311799
45830	0	0	2	0.04352445097007018	0.038733820972340356	0.03839231825378253
57630	0	0	3	0.0964517709127804	0.06379045328411301	0.04928342545967074
73220	0	0	7	0.13049076291801487	0.07114873253122453	0.057081650149299945
79862	0	0	7	0.08287129578288907	0.038027631047459674	0.02407668008067959
43343	0	0	2	0.05036263999021884	0.04091316789366926	0.039423678537559015
70927	0	0	7	0.12989020086421801	0.06411710946381735	0.04675522996023718
62667	0	0	6	0.06504145862006139	0.037314181929357426	0.03379181339811599

attacked 94/100 points, average l0 distortion:5.329787, average l1 distortion:0.150441,  average l2 distortion:0.072120, average linf distortion:0.046310, acc:0.940000
total time:113.077850
