index	label	prediction	l0	l1	l2	linf
110970	1	1	7	0.09126471391412566	0.03661536846518751	0.022727396969696834
264051	1	1	5	0.12847066297823045	0.0616454966446965	0.03612816947301767
90207	1	1	6	0.05824195710213104	0.027809900529569966	0.02168106830835126
216696	0	0	7	0.22590826855545648	0.10454747264607707	0.06290162612419692
62041	0	0	6	0.12834471256726887	0.05875417386706165	0.03345853618843686
13425	0	0	8	0.10565246118867389	0.04183862080467337	0.021471602050266325
22028	0	0	6	0.17486913650968305	0.0729326969422887	0.0378789727272727
238110	1	1	6	0.09659024691021047	0.04267001972257326	0.024893255674518167
38652	0	0	5	0.085231106425814	0.04227046615351985	0.023067864268485505
860	0	0	5	0.14294506308346605	0.06569701916553522	0.0378789727272727
66291	0	0	2	0.0036826407899728797	0.002699234372420705	0.0023437866143840025
108804	1	1	5	0.07867955122065601	0.04388920901790545	0.03667059935760175
111424	1	1	7	0.22951473149236312	0.08781903811230887	0.03933230367763185
94314	1	1	4	0.025580265971326788	0.013513382078512305	0.009368576873661771
366	0	0	6	0.08107127576649087	0.037627795775072734	0.02274235156897053
63682	0	0	8	0.2619669155036599	0.10246736618972582	0.047281604749870365
166122	0	0	6	0.16559173474083255	0.07173499167467881	0.03496332066058194
150809	0	0	6	0.1264677845272842	0.05966887611176422	0.035625439594764496
203469	0	0	7	0.3299959698634384	0.1314039021166781	0.059380006595051715
31706	0	0	5	0.17585888854596032	0.08068646493838634	0.04202810317443334
244867	1	1	7	0.17003472643099216	0.06921672636405163	0.03765738559460399
110115	1	1	6	0.12160420102800854	0.05210792272444376	0.031316837044967905
6366	0	0	8	0.2688975552708105	0.10746950691159	0.053030487878787835
206005	0	0	7	0.10734828707596078	0.04307915422996509	0.0216811539614562
7626	0	0	7	0.3303524055703335	0.13137955543900987	0.06290171713062098
218656	0	0	7	0.2840135286369253	0.10776856642468245	0.046841753533190644
178303	0	0	5	0.0792570577526382	0.04050134302899116	0.0285723320993736
64383	0	0	7	0.1317278195926841	0.055924739072764205	0.029711156102783742
21605	0	0	5	0.023050958039427638	0.012999490820837997	0.011237800626321626
197806	0	0	8	0.3778442193760314	0.14555930922171398	0.06718467216274093
50819	0	0	7	0.19570209325799204	0.07808203862006818	0.037878957575757544
134344	0	0	3	0.05423088475309079	0.031666207007811656	0.021712358761810546
52582	0	0	6	0.1697130682909837	0.07436840064399323	0.03937289917828751
257082	1	1	4	0.037376841577913045	0.020239815456893257	0.01579261434689505
48168	0	0	6	0.09488995885018481	0.041747603771815474	0.02272745757575756
111659	1	1	7	0.19248196120544084	0.08639498182973444	0.05303041212121218
196419	0	0	7	0.303806870028954	0.11897008589725008	0.05861904689507502
175885	0	0	8	0.4511930595411269	0.17051043195382226	0.0778511642736038
187367	0	0	7	0.2318473668339442	0.09360309916176442	0.042558804925053484
177108	0	0	5	0.09025650651679934	0.04648654342912745	0.029175822055674483
174895	0	0	2	0.004415837499370634	0.0036034762846572283	0.003479773875802894
122836	0	0	7	0.4280417954663222	0.16979611833273026	0.08615410352238972
153109	0	0	7	0.29972180593651543	0.11509143592941547	0.050951847185567944
155845	0	0	6	0.14366061003164837	0.06719224616747535	0.03774113361884368
38231	0	0	3	0.016517451528872018	0.010355464239991152	0.007576003030303258
160186	0	0	7	0.2536097198610644	0.10281719654301523	0.04859878630657641
140665	0	0	7	0.20250614846791296	0.07948868399110111	0.03645628630657641
226540	1	1	5	0.06957512864275009	0.03360183459182219	0.022216678586723715
268193	1	1	4	0.03561843579632856	0.020057247268073883	0.013115708565310524
252151	1	1	5	0.09044319746780499	0.04844906017186447	0.03345854903640266
64454	0	0	5	0.1816133005177047	0.08250632444247491	0.04416503190578158
152314	0	0	6	0.10712427234482805	0.05254608654772027	0.0378788212121213
20427	0	0	6	0.16377825895154458	0.07258293062942946	0.04255937237687368
89267	1	1	6	0.07511705272035485	0.034401417957412764	0.02272745757575756
268280	1	1	7	0.1155526239456538	0.04873760241623502	0.02542839914346884
239356	1	1	4	0.029863040098773122	0.01516149866810184	0.009542423588769111
150664	0	0	6	0.17111207106105303	0.07361097415790993	0.04203051440539601
143942	0	0	4	0.11369845181614582	0.057604732984563416	0.033581072781777827
171181	0	0	6	0.18388793109867077	0.07936219280841694	0.03798966427360381
200482	0	0	4	0.04633614753690882	0.026486662045864248	0.017933959100642438
63214	0	0	7	0.15352012863115957	0.06580717032113417	0.0378789727272727
233517	1	1	5	0.13044715117220368	0.0655866419499632	0.03613532955032117
64422	0	0	7	0.1439234883116179	0.05890434613378065	0.03024648800856533
2444	0	0	8	0.2410783456898574	0.09283130433892575	0.046841829550321235
2663	0	0	8	0.2884667901556346	0.10874457880979535	0.05303050303030321
51465	0	0	7	0.11118780997746469	0.044020315646835735	0.02272745757575756
173515	0	0	5	0.13808549192486744	0.07065069845916294	0.051660046895074974
180954	0	0	7	0.19642713383854793	0.0801281334115054	0.043094576873661694
33971	0	0	7	0.29372471530119426	0.11172867367302775	0.04898310471092082
64387	0	0	6	0.21994641036757925	0.09113776766105522	0.045725102584149635
177393	0	0	5	0.18440935162815045	0.08447244545417554	0.04666256362356774
249519	1	1	5	0.10217652604045441	0.0473754970493628	0.030246467665952848
99689	1	1	6	0.24537353432166212	0.10086098932983559	0.04839120972814931
1950	0	0	8	0.3326409130037941	0.1355019810350417	0.0681820030303032
18191	0	0	4	0.06369804228368967	0.03614613310186935	0.025963858458244116
163859	0	0	7	0.16796693953349673	0.06493919342080762	0.034529408779443216
56147	0	0	2	0.013197107416780263	0.009433584576499282	0.007575972727272728
179686	0	0	2	0.0012129108974095193	0.0009017216818952077	0.0008033381156317132
41321	0	0	7	0.21222829939337484	0.09255125941512155	0.053030487878787835
41994	0	0	5	0.09487016312291599	0.04426431476877931	0.02810511006423977
77833	1	1	8	0.1616498205342234	0.06248439752776527	0.0329233102783727
5035	0	0	5	0.11597195398545168	0.05524051293291172	0.03372227435748154
128522	0	0	8	0.3528294914534202	0.12650042767969819	0.05303033636363649
114109	1	1	7	0.33038024135025856	0.13190835763673234	0.06290202762312641
10817	0	0	6	0.14959786995172886	0.06360623309222521	0.03356402754528169
136796	0	0	4	0.044203658920842354	0.028371145358595105	0.024892890578158466
4076	0	0	5	0.1184363143945879	0.058655423170494936	0.03720585952890798
94120	1	1	6	0.0937855173925386	0.04807735561028473	0.03506463790149894
25599	0	0	6	0.10506072978595488	0.04876072483124855	0.028959102584149632
118845	0	0	5	0.0866151555373749	0.04402662969127814	0.035064450535331915
119015	0	0	8	0.25058530871269147	0.09754948500594193	0.04898310256959315
194684	0	0	8	0.2915041020745758	0.1168511948495958	0.0634368959314775
238687	1	1	4	0.04299905734594979	0.02265343991881998	0.014721932334047172
246393	1	1	1	0.0008030832976445579	0.0008030832976445579	0.0008030832976445579
34307	0	0	8	0.22609807268897175	0.08556495826846332	0.03827675567451816
215320	0	0	7	0.127524717805262	0.05106390834236529	0.024854849942453322
44912	0	0	4	0.05559169612108472	0.030285959257951828	0.020075096145610316
188931	0	0	7	0.32058883160110874	0.12789842636078444	0.0607606935760171
71681	0	0	6	0.17598447018213106	0.07533342897591822	0.03787898787878785
107912	1	1	6	0.23301281792061435	0.10023634105477312	0.05303041212121218
225531	1	1	2	0.020156693621439292	0.014685652332697334	0.012580569379014972
28948	0	0	8	0.16426037534179722	0.06656062580817329	0.03126452405868785
60947	0	0	5	0.11263801631470732	0.051067187519838936	0.025422418056417484
63620	0	0	8	0.22668756853691147	0.08563337719500827	0.04210017245791059
36791	0	0	5	0.05176450837455154	0.02617711536105421	0.017933925910064263
169361	0	0	6	0.14628420494079358	0.0663685528018834	0.03867476397673686
83887	1	1	1	0.007227374518201324	0.007227374518201324	0.007227374518201324
222778	1	1	5	0.1273270105339494	0.06503327250473431	0.039882670021413213
1278	0	0	7	0.11564554970529517	0.05189255829690372	0.03399381134903634
149469	0	0	3	0.05836093052087363	0.0338651143691041	0.021681176445396133
233275	1	1	6	0.10022188091448361	0.04512443594744237	0.02272763939393946
28387	0	0	8	0.2694685232717394	0.10475901925910908	0.04898329528907919
28720	0	0	7	0.20962926042738828	0.09333211576166948	0.053030487878787835
38912	0	0	5	0.17240002458510933	0.07856435903574246	0.04343297780408073
120793	0	0	5	0.10207795120420474	0.05246289003567012	0.0378788212121213
88763	1	1	5	0.05314378987729884	0.02683454890860855	0.018863309873932588
146888	0	0	6	0.09112747808981256	0.03895317932974633	0.020075171092077126
36649	0	0	8	0.2550090791129842	0.09481375429527196	0.0409504370776525
158729	0	0	7	0.17796753808809404	0.07738648439555357	0.04095280920770872
183173	0	0	7	0.3313271693620222	0.12591186526232526	0.05303033636363649
5295	0	0	7	0.16970077116547505	0.06703382695049025	0.035064451605995806
166419	0	0	6	0.22175717702210365	0.09316787243317066	0.05058938736616703
40163	0	0	7	0.28034626527397266	0.11207007565148676	0.053030487878787835
211823	0	0	7	0.37111690372081046	0.1514850346034571	0.06872424948848044
